Unnamed: 0,dfx_time,csi_time,beamforming_en,noise_floor,sinr_eff,predicted_mcs_level,predicted_mcs
931,8158764.799000025,8158765.0,0,-91.75,2.1658586330506677e-05,1,206.5
933,8158972.601999998,8158975.0,0,-94.5,3.590027536132213e-05,2,275.3
936,8159579.096000016,8159579.0,0,-93.25,1.8147586087299753e-05,1,206.5
938,8159895.384000003,8159896.0,0,-93.75,1.9865050885667554e-05,1,206.5
939,8159997.212999999,8159997.0,0,-93.5,1.899221088147938e-05,1,206.5
941,8160311.86500001,8160315.0,0,-94.0,2.0766025385641926e-05,1,206.5
942,8160517.970000029,8160518.0,0,-93.5,1.1983274943586012e-05,1,206.5
946,8161144.846000016,8161145.0,0,-92.25,1.5049642515429256e-05,1,206.5
947,8161247.601000011,8161248.0,0,-93.25,1.8147586087299753e-05,1,206.5
952,8161822.024999976,8161824.0,0,-91.75,1.3665644116291542e-05,1,206.5
953,8161980.855000019,8161982.0,0,-91.5,1.3013571380428042e-05,1,206.5
955,8162191.000999987,8162195.0,0,-93.25,1.8147586087299753e-05,1,206.5
958,8162710.658999979,8162755.0,0,-94.0,2.0766025385641926e-05,1,206.5
960,8163127.765999973,8163128.0,0,-93.25,2.8761985649363358e-05,2,275.3
961,8163236.757000029,8163238.0,0,-93.5,3.0100625735842508e-05,2,275.3
962,8163442.727999985,8163444.0,0,-93.75,3.148398391658809e-05,2,275.3
965,8163859.72299999,8163862.0,0,-93.25,2.8761985649363358e-05,2,275.3
968,8164396.838999987,8164397.0,0,-94.0,3.2911932268178485e-05,2,275.3
971,8164806.582000017,8164806.0,0,-94.25,1.3688589450990204e-05,1,206.5
974,8165330.310000002,8165331.0,0,-93.0,1.733116168651831e-05,1,206.5
977,8165749.809000015,8165753.0,0,-93.75,1.9865050885667554e-05,1,206.5
978,8209982.652999997,8209673.0,0,-93.5,4.7706276817556684e-05,3,309.7
979,8209986.717000008,8209987.0,0,-94.0,8.267103609919996e-05,4,344.1
980,8210092.992999971,8210096.0,0,-92.25,3.7802992833576564e-05,3,309.7
983,8210506.948000014,8210507.0,0,-93.25,4.5584675257340355e-05,3,309.7
987,8211031.441999972,8211032.0,0,-93.25,4.5584675257340355e-05,3,309.7
988,8211497.550999999,8211498.0,0,-93.0,2.7468040174405745e-05,2,275.3
989,8211687.32099998,8211687.0,0,-93.25,2.8761985649363358e-05,2,275.3
991,8211976.961000025,8211977.0,0,-93.75,4.989875178095579e-05,3,309.7
993,8212286.380999982,8212287.0,0,-91.0,2.960705109880151e-05,2,275.3
995,8213124.186999977,8213128.0,0,-93.0,4.3533909882664125e-05,3,309.7
997,8213439.227999985,8213441.0,0,-93.25,4.5584675257340355e-05,3,309.7
998,8213657.663999975,8213658.0,0,-92.0,2.2733999601621434e-05,1,206.5
1000,8213899.299000025,8213901.0,0,-93.25,4.5584675257340355e-05,3,309.7
1003,8214464.587000012,8214465.0,0,-92.0,3.603096120602356e-05,2,275.3
1004,8214493.806999981,8214491.0,0,-93.5,3.0100625735842508e-05,2,275.3
1005,8214677.129000008,8214678.0,0,-92.25,3.7802992833576564e-05,3,309.7
1007,8214807.916999996,8214809.0,0,-94.0,3.2911932268178485e-05,2,275.3
1008,8215016.323000014,8215016.0,0,-93.25,4.5584675257340355e-05,3,309.7
1009,8215123.262000024,8215124.0,0,-92.5,3.964363376888025e-05,3,309.7
1010,8215334.367999971,8215334.0,0,-92.0,3.603096120602356e-05,2,275.3
1013,8215750.796999991,8215755.0,0,-93.5,4.7706276817556684e-05,3,309.7
1014,8215957.736999989,8215958.0,0,-92.75,4.1553719204799977e-05,3,309.7
1015,8216064.055000007,8216064.0,0,-91.5,3.268861337597862e-05,2,275.3
1016,8216269.913999975,8216270.0,0,-94.0,5.21618974025775e-05,4,344.1
1018,8216485.449999988,8216489.0,0,-94.5,5.689810202763906e-05,4,344.1
1019,8216689.149999976,8216693.0,0,-94.75,5.936942828489538e-05,4,344.1
1020,8216897.768000007,8216905.0,0,-94.0,8.267103609919996e-05,4,344.1
1022,8217329.14200002,8217330.0,0,-93.0,2.7468040174405745e-05,2,275.3
1024,8217374.771000028,8217375.0,0,-92.25,2.3852075971677155e-05,2,275.3
1026,8217544.915000021,8217548.0,0,-92.75,2.621862432273616e-05,2,275.3
1027,8217733.106999993,8217736.0,0,-91.5,2.0625120690447148e-05,1,206.5
1029,8218047.299000025,8218045.0,0,-93.75,1.9865050885667554e-05,1,206.5
1030,8218152.662,8218156.0,0,-92.75,4.1553719204799977e-05,3,309.7
1031,8218359.06400001,8218361.0,0,-93.0,4.3533909882664125e-05,3,309.7
1035,8218885.345000029,8218886.0,0,-92.75,4.1553719204799977e-05,3,309.7
1037,8219299.566999972,8219300.0,0,-91.5,3.268861337597862e-05,2,275.3
1041,8270544.137000024,8270546.0,0,-94.5,9.017741456756265e-06,0,137.6
1042,8270889.986000001,8270890.0,0,-94.75,9.409420272903878e-05,5,412.9
1043,8270993.328000009,8270993.0,0,-95.0,9.811746768831814e-05,5,412.9
1044,8271094.23299998,8271094.0,0,-94.75,9.409420272903878e-05,5,412.9
1045,8271204.58099997,8271205.0,0,-94.75,9.409420272903878e-05,5,412.9
1047,8271380.290000021,8271382.0,0,-95.25,0.0001022446768074202,5,412.9
1048,8271589.625999987,8271591.0,0,-95.5,6.717980273421424e-05,4,344.1
1049,8271799.110000014,8271800.0,0,-95.25,0.0001022446768074202,5,412.9
1053,8272528.313000023,8272530.0,0,-95.0,9.811746768831814e-05,5,412.9
1054,8272737.361999989,8272737.0,0,-95.5,0.00010647281202433656,5,412.9
1055,8272739.264999986,8272758.0,0,-95.75,1.1079836373285885e-05,1,206.5
1056,8272844.565999985,8272847.0,0,-92.75,6.58582066891281e-05,4,344.1
1058,8273258.597000003,8273259.0,0,-95.5,6.717980273421424e-05,4,344.1
1059,8273412.56400001,8273413.0,0,-95.75,6.990904135363526e-05,4,344.1
1060,8273754.018000007,8273754.0,0,-95.5,6.717980273421424e-05,4,344.1
1061,8273959.526000023,8273958.0,0,-95.25,6.451202976564556e-05,4,344.1
1063,8274161.672999978,8274163.0,0,-95.0,1.5550570660073807e-05,1,206.5
1065,8274408.625999987,8274410.0,0,-95.75,1.1079836373285885e-05,1,206.5
1067,8274825.791000009,8274826.0,0,-94.75,1.4912926135530947e-05,1,206.5
1068,8274931.40200001,8274933.0,0,-95.25,1.620468922374669e-05,1,206.5
1069,8275141.538999975,8275144.0,0,-96.0,7.269721993598323e-05,4,344.1
1071,8275557.898999989,8275559.0,0,-95.5,0.00010647281202433656,5,412.9
1073,8275870.351999998,8275872.0,0,-94.75,9.409420272903878e-05,5,412.9
1074,8276078.953999996,8276081.0,0,-95.5,0.00010647281202433656,5,412.9
1077,8276725.564999998,8276725.0,0,-95.0,9.811746768831814e-05,5,412.9
1083,8277654.558000028,8277655.0,0,-95.0,9.811746768831814e-05,5,412.9
1084,8277864.36500001,8277865.0,0,-94.5,9.017741456756287e-05,5,412.9
1087,8278286.318000019,8278288.0,0,-94.5,9.017741456756265e-06,0,137.6
1088,8278495.739000022,8278498.0,0,-95.25,1.0224467680742028e-05,1,206.5
1089,8278705.458000004,8278707.0,0,-95.0,9.811746768831814e-05,5,412.9
1090,8278813.074000001,8278816.0,0,-95.0,9.811746768831814e-05,5,412.9
1092,8279284.023000002,8279293.0,0,-94.5,3.590027536132213e-05,2,275.3
1093,8279477.230000019,8279476.0,0,-95.25,6.451202976564556e-05,4,344.1
1095,8279859.323000014,8279859.0,0,-95.0,6.190793685974246e-05,4,344.1
1096,8279965.958000004,8279965.0,0,-95.5,0.00010647281202433656,5,412.9
1097,8280073.22299999,8280073.0,0,-95.0,9.811746768831814e-05,5,412.9
1098,8280172.316999972,8280175.0,0,-94.75,9.409420272903878e-05,5,412.9
1101,8345041.992999971,8345042.0,0,-93.5,3.0100625735842508e-05,2,275.3
1103,8345229.911000013,8345231.0,0,-95.25,2.5682701636664132e-05,2,275.3
1104,8345260.823000014,8345264.0,0,-94.75,3.745957681394474e-05,3,309.7
1105,8345460.234000027,8345460.0,0,-94.5,3.590027536132213e-05,2,275.3
1106,8345470.549000025,8345472.0,0,-95.0,3.906126744327044e-05,3,309.7
1107,8345641.433000028,8345644.0,0,-95.0,3.906126744327044e-05,3,309.7
1108,8346523.975000024,8346525.0,0,-94.75,3.745957681394474e-05,3,309.7
1110,8346735.314999998,8346739.0,0,-94.5,3.590027536132213e-05,2,275.3
1112,8346931.269999981,8346931.0,0,-94.25,3.438418210844753e-05,2,275.3
1113,8347040.231000006,8347041.0,0,-95.0,3.906126744327044e-05,3,309.7
1114,8347139.324000001,8347139.0,0,-94.5,3.590027536132213e-05,2,275.3
1116,8347443.744000018,8347446.0,0,-95.5,4.238758993588295e-05,3,309.7
1117,8347556.501999974,8347555.0,0,-95.25,4.070433898795883e-05,3,309.7
1119,8347757.66900003,8347759.0,0,-95.0,3.906126744327044e-05,3,309.7
1121,8347969.999000013,8347970.0,0,-95.0,3.906126744327044e-05,3,309.7
1128,8348600.801999986,8348600.0,0,-95.0,3.906126744327044e-05,3,309.7
1129,8348703.203999996,8348702.0,0,-95.0,3.906126744327044e-05,3,309.7
1131,8349438.165000021,8349440.0,0,-94.75,3.745957681394474e-05,3,309.7
1134,8349858.013000011,8349858.0,0,-94.75,3.745957681394474e-05,3,309.7
1135,8350061.634000003,8350061.0,0,-95.0,3.906126744327044e-05,3,309.7
1139,8350558.796000004,8350558.0,0,-95.0,3.906126744327044e-05,3,309.7
1143,8392839.447000027,8392840.0,0,-95.0,1.5550570660073807e-05,1,206.5
1144,8392943.60500002,8392946.0,0,-95.75,0.00011079836373285877,5,412.9
1152,8394482.18599999,8394482.0,0,-95.0,6.190793685974246e-05,4,344.1
1154,8394716.518999994,8394718.0,0,-95.5,2.674476118486012e-05,2,275.3
1155,8394727.523000002,8394730.0,0,-95.0,2.464599357803659e-05,2,275.3
1157,8394931.393999994,8394935.0,0,-95.75,2.7831290649403113e-05,2,275.3
1158,8395142.291999996,8395143.0,0,-95.25,6.451202976564556e-05,4,344.1
1159,8395344.43900001,8395345.0,0,-95.25,6.451202976564556e-05,4,344.1
1161,8395454.86500001,8395460.0,0,-94.75,5.936942828489538e-05,4,344.1
1162,8395659.662999988,8395660.0,0,-94.75,9.409420272903878e-05,5,412.9
1164,8395972.190999985,8395972.0,0,-95.25,6.451202976564556e-05,4,344.1
1165,8396181.041000009,8396182.0,0,-95.25,2.5682701636664132e-05,2,275.3
1166,8396289.888999999,8396290.0,0,-95.75,6.990904135363526e-05,4,344.1
1167,8396494.745000005,8396497.0,0,-95.5,4.238758993588295e-05,3,309.7
1169,8396809.318000019,8396809.0,0,-94.5,5.689810202763906e-05,4,344.1
1170,8396915.681999981,8396916.0,0,-95.0,6.190793685974246e-05,4,344.1
1171,8397019.90899998,8397020.0,0,-95.5,4.238758993588295e-05,3,309.7
1173,8397367.800000012,8397367.0,0,-95.25,4.070433898795883e-05,3,309.7
1174,8397656.300999999,8397656.0,0,-95.25,4.070433898795883e-05,3,309.7
1175,8397664.101999998,8397666.0,0,-95.25,4.070433898795883e-05,3,309.7
1176,8397683.328999996,8397683.0,0,-95.75,4.410962308764557e-05,3,309.7
1178,8398060.975000024,8398062.0,0,-96.0,7.269721993598323e-05,4,344.1
1180,8398478.260999978,8398478.0,0,-95.75,4.410962308764557e-05,3,309.7
1181,8398585.541999996,8398585.0,0,-95.0,9.811746768831781e-06,1,206.5
1190,8399632.199000001,8399635.0,0,-95.25,6.451202976564556e-05,4,344.1
1191,8399835.33099997,8399836.0,0,-95.5,6.717980273421424e-05,4,344.1
1192,8399939.481000006,8399939.0,0,-95.75,6.990904135363526e-05,4,344.1
1193,8400044.198000014,8400045.0,0,-95.5,0.00010647281202433656,5,412.9
1194,8400318.948000014,8400319.0,0,-95.75,6.990904135363526e-05,4,344.1
1195,8400359.518999994,8400360.0,0,-95.25,1.0224467680742028e-05,1,206.5
1197,8400569.403999984,8400573.0,0,-95.25,1.620468922374669e-05,1,206.5
1199,8400883.005999982,8400883.0,0,-94.75,5.936942828489538e-05,4,344.1
1200,8400987.161000013,8400989.0,0,-95.25,0.0001022446768074202,5,412.9
1201,8401190.970000029,8401192.0,0,-95.25,0.0001022446768074202,5,412.9
1202,8401301.657999992,8401301.0,0,-95.0,9.811746768831781e-06,1,206.5
1204,8455277.393999994,8455278.0,0,-92.75,2.621862432273616e-05,2,275.3
1205,8455489.027999997,8455489.0,0,-93.0,2.7468040174405745e-05,2,275.3
1206,8455591.003000021,8455591.0,0,-93.25,2.8761985649363358e-05,2,275.3
1208,8456011.953000009,8456012.0,0,-94.0,3.2911932268178485e-05,2,275.3
1209,8456215.504000008,8456216.0,0,-94.5,3.590027536132213e-05,2,275.3
1210,8456321.184000015,8456321.0,0,-93.5,3.0100625735842508e-05,2,275.3
1211,8456429.306999981,8456429.0,0,-93.75,3.148398391658809e-05,2,275.3
1214,8456845.487999976,8456847.0,0,-92.5,2.5013441888357908e-05,2,275.3
1215,8456950.828000009,8456953.0,0,-93.75,3.148398391658809e-05,2,275.3
1216,8457157.424000025,8457161.0,0,-93.25,2.8761985649363358e-05,2,275.3
1219,8457765.792999983,8457767.0,0,-94.5,3.590027536132213e-05,2,275.3
1220,8457788.103999972,8457789.0,0,-93.25,2.8761985649363358e-05,2,275.3
1221,8457973.021000028,8457976.0,0,-94.0,3.2911932268178485e-05,2,275.3
1222,8458176.819999993,8458178.0,0,-93.75,3.148398391658809e-05,2,275.3
1224,8458410.637000024,8458411.0,0,-93.5,3.0100625735842508e-05,2,275.3
1225,8458516.602999985,8458516.0,0,-93.25,2.8761985649363358e-05,2,275.3
1226,8458622.065999985,8458623.0,0,-92.75,2.621862432273616e-05,2,275.3
1227,8458727.589999974,8458730.0,0,-94.75,3.745957681394474e-05,3,309.7
1228,8458830.00999999,8458834.0,0,-93.75,3.148398391658809e-05,2,275.3
1231,8459451.680999994,8459452.0,0,-92.75,2.621862432273616e-05,2,275.3
1233,8459662.61799997,8459662.0,0,-92.75,2.621862432273616e-05,2,275.3
1236,8459981.640999973,8459983.0,0,-93.0,2.7468040174405745e-05,2,275.3
1237,8460186.640999973,8460187.0,0,-93.25,2.8761985649363358e-05,2,275.3
1238,8460289.379999995,8460293.0,0,-93.75,3.148398391658809e-05,2,275.3
1240,8460709.374000013,8460712.0,0,-93.25,2.8761985649363358e-05,2,275.3
1241,8460917.639999986,8460917.0,0,-93.25,2.8761985649363358e-05,2,275.3
1242,8461022.907000005,8461023.0,0,-94.0,3.2911932268178485e-05,2,275.3
1244,8461233.60500002,8461233.0,0,-93.5,1.1983274943586012e-05,1,206.5
1245,8461438.675000012,8461441.0,0,-94.0,3.2911932268178485e-05,2,275.3
1248,8461856.271000028,8461856.0,0,-92.75,2.621862432273616e-05,2,275.3
1251,8462273.79400003,8462274.0,0,-92.75,2.621862432273616e-05,2,275.3
1253,8462691.434000015,8462691.0,0,-93.75,1.9865050885667554e-05,1,206.5
1254,8462791.305000007,8462760.0,0,-94.0,2.0766025385641926e-05,1,206.5
1255,8462800.614000022,8462802.0,0,-93.75,1.9865050885667554e-05,1,206.5
1256,8463004.602999985,8463005.0,0,-93.75,3.148398391658809e-05,2,275.3
1257,8463113.842999995,8463116.0,0,-94.0,3.2911932268178485e-05,2,275.3
1258,8463425.023000002,8463424.0,0,-93.0,2.7468040174405745e-05,2,275.3
1259,8463603.152999997,8463605.0,0,-94.75,3.745957681394474e-05,3,309.7
1261,8463843.360000014,8463848.0,0,-93.75,3.148398391658809e-05,2,275.3
1263,8464328.735000014,8464329.0,0,-93.75,3.148398391658809e-05,2,275.3
1266,8464677.360000014,8464680.0,0,-92.25,2.3852075971677155e-05,2,275.3
1270,8582127.899999976,8582128.0,0,-92.75,4.1553719204799977e-05,3,309.7
1271,8582233.89200002,8582233.0,0,-90.25,4.0333342709360146e-05,3,309.7
1273,8582490.024999976,8582490.0,0,-92.0,5.710522513325712e-05,4,344.1
1276,8582769.93599999,8582768.0,0,-92.75,4.1553719204799977e-05,3,309.7
1278,8582864.635999978,8582866.0,0,-93.0,6.899659741424985e-05,4,344.1
1280,8583076.239000022,8583075.0,0,-92.25,5.991370599659163e-05,4,344.1
1283,8583393.440999985,8583394.0,0,-93.75,7.908419200994353e-05,4,344.1
1284,8583499.42900002,8583499.0,0,-93.25,7.224684149590911e-05,4,344.1
1285,8583597.161000013,8583603.0,0,-92.0,5.710522513325712e-05,4,344.1
1286,8583801.63200003,8583707.0,0,-92.0,9.050568256765828e-05,5,412.9
1289,8584016.157000005,8584016.0,0,-91.5,5.180796081058172e-05,4,344.1
1291,8584231.151000023,8584231.0,0,-93.25,7.224684149590911e-05,4,344.1
1293,8584433.736999989,8584436.0,0,-92.5,6.283092528471973e-05,4,344.1
1294,8584443.374000013,8584444.0,0,-94.0,8.267103609919996e-05,4,344.1
1295,8584646.552999973,8584647.0,0,-92.0,9.050568256765828e-05,5,412.9
1298,8585050.823000014,8585053.0,0,-92.25,3.7802992833576564e-05,3,309.7
1299,8585252.106999993,8585252.0,0,-91.75,5.440390912927861e-05,4,344.1
1300,8585267.671999991,8585268.0,0,-92.75,4.1553719204799977e-05,3,309.7
1302,8585476.46600002,8585479.0,0,-92.5,3.964363376888025e-05,3,309.7
1303,8585666.671000004,8585669.0,0,-92.5,3.964363376888025e-05,3,309.7
1304,8585695.522000015,8585699.0,0,-92.25,5.991370599659163e-05,4,344.1
1307,8586007.537999988,8586007.0,0,-92.25,5.991370599659163e-05,4,344.1
1309,8586214.916000009,8586214.0,0,-93.0,6.899659741424985e-05,4,344.1
1310,8586318.649999976,8586318.0,0,-93.25,7.224684149590911e-05,4,344.1
1311,8586426.096000016,8586434.0,0,-92.25,5.991370599659163e-05,4,344.1
1312,8586535.004000008,8586536.0,0,-94.0,8.267103609919996e-05,4,344.1
1316,8587260.239000022,8587149.0,0,-92.0,9.050568256765828e-05,5,412.9
1317,8587260.239000022,8587274.0,0,-91.25,7.815961807876485e-05,4,344.1
1318,8587463.772000015,8587464.0,0,-93.5,7.560935336581095e-05,4,344.1
1319,8587469.681999981,8587472.0,0,-91.5,5.180796081058172e-05,4,344.1
1320,8587574.917999983,8587577.0,0,-93.0,4.3533909882664125e-05,3,309.7
1322,8587784.648000002,8587789.0,0,-91.0,4.6924013735338706e-05,3,309.7
1323,8588025.126999974,8588025.0,0,-91.25,3.111590440487913e-05,2,275.3
1324,8588121.981000006,8588121.0,0,-93.5,7.560935336581095e-05,4,344.1
1327,8588515.049000025,8588516.0,0,-92.0,5.710522513325712e-05,4,344.1
1328,8588619.012000024,8588620.0,0,-92.25,3.7802992833576564e-05,3,309.7
1329,8588724.565999985,8588724.0,0,-92.5,3.964363376888025e-05,3,309.7
1330,8588827.56099999,8588841.0,0,-93.5,7.560935336581095e-05,4,344.1
1331,8588931.65200001,8588934.0,0,-91.25,4.931538506856364e-05,3,309.7
1333,8589349.515999973,8589344.0,0,-91.5,5.180796081058172e-05,4,344.1
1337,8589771.962000012,8589773.0,0,-91.5,5.180796081058172e-05,4,344.1
1338,8589970.936999977,8589972.0,0,-93.5,7.560935336581095e-05,4,344.1
1339,8590178.434000015,8590075.0,0,-92.5,6.283092528471973e-05,4,344.1
1340,8590185.70599997,8590185.0,0,-92.75,6.58582066891281e-05,4,344.1
1342,8590397.199000001,8590399.0,0,-91.25,7.815961807876485e-05,4,344.1
1343,8590498.968999982,8590500.0,0,-94.25,8.636916049676387e-05,5,412.9
1344,8590705.440999985,8590702.0,0,-91.0,7.436954993208994e-05,4,344.1
1345,8590884.055000007,8590885.0,0,-90.5,6.725571706060068e-05,4,344.1
1346,8590909.059000015,8590909.0,0,-91.75,8.62243852222665e-05,5,412.9
1348,8591128.323000014,8591128.0,0,-92.0,9.050568256765828e-05,5,412.9
1352,8591536.35799998,8591537.0,0,-93.0,4.3533909882664125e-05,3,309.7
1353,8591545.920000017,8591548.0,0,-91.25,7.815961807876485e-05,4,344.1
1354,8591651.801999986,8591649.0,0,-92.25,9.495682476911454e-05,5,412.9
1356,8591748.003000021,8591856.0,0,-91.25,4.931538506856364e-05,3,309.7
1357,8592060.360000014,8591962.0,0,-90.75,7.073620725358491e-05,4,344.1
1358,8657736.86500001,8657737.0,0,-91.5,0.001301357138042807,8,573.5
1360,8657949.413999975,8657949.0,0,-89.75,0.0009143301288084651,7,516.2
1361,8658053.415000021,8658056.0,0,-87.75,0.0005997631390354463,7,516.2
1363,8658367.032999992,8658370.0,0,-87.25,0.0005385068985181134,6,458.8
1365,8658681.083000004,8658681.0,0,-89.75,0.0009143301288084651,7,516.2
1366,8658782.97299999,8658785.0,0,-89.25,0.0008241541663070081,7,516.2
1367,8658889.08099997,8658891.0,0,-87.75,0.0005997631390354463,7,516.2
1368,8658994.953000009,8658995.0,0,-90.5,0.001065931281234371,8,573.5
1369,8659098.226000011,8659100.0,0,-87.5,0.00056836687541371,6,458.8
1370,8659304.128000021,8659304.0,0,-89.75,0.0009143301288084651,7,516.2
1371,8659594.25999999,8659594.0,0,-92.25,0.0015049642515429307,8,573.5
1372,8659617.046000004,8659618.0,0,-89.5,0.0008681992352781163,7,516.2
1373,8659827.18599999,8659828.0,0,-86.75,0.00048314075866628074,6,458.8
1374,8660005.827000022,8660006.0,0,-89.0,0.0007821246980266431,7,516.2
1376,8660351.681999981,8660351.0,0,-86.0,0.00041006167075996854,6,458.8
1377,8660459.08099997,8660459.0,0,-88.0,0.0006327612503624409,7,516.2
1378,8660563.217999995,8660564.0,0,-87.75,0.0005997631390354463,7,516.2
1379,8660670.301999986,8660671.0,0,-88.75,0.0007420405133379294,7,516.2
1380,8660777.026000023,8660779.0,0,-86.5,0.0004575109923198435,6,458.8
1381,8660883.850000024,8660885.0,0,-87.25,0.0005385068985181134,6,458.8
1382,8661085.546000004,8661087.0,0,-85.5,0.00036731809969811526,6,458.8
1383,8661195.403999984,8661196.0,0,-88.5,0.000703831505772866,7,516.2
1384,8661301.532000005,8661304.0,0,-88.75,0.0007420405133379294,7,516.2
1385,8661506.208000004,8661506.0,0,-87.75,0.0005997631390354463,7,516.2
1386,8661613.39200002,8661613.0,0,-89.25,0.0008241541663070081,7,516.2
1387,8661718.720000029,8661721.0,0,-86.0,0.00041006167075996854,6,458.8
1388,8661928.778999984,8661929.0,0,-88.0,0.0006327612503624409,7,516.2
1390,8662138.879999995,8662139.0,0,-87.75,0.0005997631390354463,7,516.2
1393,8662569.40899998,8662570.0,0,-87.75,0.0005997631390354463,7,516.2
1394,8662575.111999989,8662579.0,0,-86.0,0.0004100616707599684,6,458.8
1395,8662780.574999988,8662778.0,0,-90.25,0.0010131277628906768,7,516.2
1396,8662788.491999984,8662791.0,0,-89.25,0.0008241541663070081,7,516.2
1397,8662981.296000004,8662982.0,0,-89.0,0.0007821246980266431,7,516.2
1400,8663190.922999978,8663191.0,0,-86.25,0.00043317047430329805,6,458.8
1401,8663398.912,8663398.0,0,-85.75,0.00038812884761777963,6,458.8
1402,8663501.839999974,8663502.0,0,-89.75,0.0009143301288084651,7,516.2
1403,8663608.058000028,8663607.0,0,-91.25,0.0012387464661839517,8,573.5
1404,8663713.523999989,8663714.0,0,-85.75,0.00038812884761777963,6,458.8
1405,8663818.842999995,8663820.0,0,-86.0,0.0004100616707599684,6,458.8
1406,8664025.79400003,8664027.0,0,-89.5,0.0008681992352781163,7,516.2
1408,8664339.347000003,8664341.0,0,-90.0,0.0009626166405497604,7,516.2
1409,8664546.819000006,8664547.0,0,-88.25,0.0006674280514270173,7,516.2
1410,8664651.296999991,8664651.0,0,-92.0,0.001434418401805282,8,573.5
1411,8664757.362999976,8664757.0,0,-89.75,0.0009143301288084651,7,516.2
1412,8664868.185000002,8664866.0,0,-88.5,0.000703831505772866,7,516.2
1413,8664966.208999991,8664967.0,0,-85.75,0.00038812884761777963,6,458.8
1414,8665115.009000003,8665117.0,0,-88.0,0.0006327612503624409,7,516.2
1415,8665434.741999984,8665434.0,0,-87.75,0.0005997631390354463,7,516.2
1416,8665536.472000003,8665536.0,0,-90.25,0.0010131277628906764,7,516.2
1418,8665802.287,8665803.0,0,-91.75,0.0013665644116291507,8,573.5
1419,8666009.532000005,8666010.0,0,-88.0,0.0006327612503624409,7,516.2
1420,8666114.045000017,8666115.0,0,-90.5,0.001065931281234372,8,573.5
1421,8666220.559000015,8666220.0,0,-88.0,0.0006327612503624409,7,516.2
1422,8666326.154999971,8666327.0,0,-88.25,0.0006674280514270173,7,516.2
1424,8666534.300000012,8666538.0,0,-91.75,0.0013665644116291507,8,573.5
1425,8666638.287999988,8666641.0,0,-88.5,0.000703831505772866,7,516.2
1426,8666847.972000003,8666848.0,0,-90.5,0.001065931281234372,8,573.5
1427,8666951.21600002,8666954.0,0,-87.0,0.0005101190641617332,6,458.8
1429,8667263.11799997,8667263.0,0,-88.25,0.0006674280514270173,7,516.2
1430,8667364.350000024,8667365.0,0,-88.0,0.0006327612503624409,7,516.2
1431,8667471.051999986,8667471.0,0,-91.0,0.0011786779341376645,8,573.5
1432,8667575.643000007,8667575.0,0,-89.25,0.0008241541663070081,7,516.2
1433,8667683.052999973,8667683.0,0,-89.5,0.0008681992352781163,7,516.2
1435,8791794.274999976,8791794.0,0,-93.75,0.0004989875178095573,6,458.8
1436,8791827.529999971,8791828.0,0,-94.0,0.0005216189740257747,6,458.8
1437,8792000.231000006,8792000.0,0,-93.5,0.00047706276817556704,6,458.8
1438,8792034.481000006,8792034.0,0,-93.75,0.0004989875178095573,6,458.8
1439,8792260.389999986,8792242.0,0,-94.25,0.0005449525615202185,6,458.8
1440,8792347.012000024,8792346.0,0,-94.0,0.0008267103609920006,7,516.2
1441,8792463.639999986,8792454.0,0,-93.75,0.0007908419200994359,7,516.2
1442,8792663.004000008,8792664.0,0,-94.25,0.0008636916049676392,7,516.2
1443,8792666.04400003,8792767.0,0,-93.75,0.0007908419200994359,7,516.2
1445,8792982.880999982,8792981.0,0,-93.5,0.0007560935336581091,7,516.2
1447,8793292.180000007,8793293.0,0,-93.75,0.0004989875178095573,6,458.8
1450,8793707.800000012,8793708.0,0,-93.75,0.0004989875178095573,6,458.8
1451,8793811.310000002,8793810.0,0,-94.5,0.0005689810202763906,6,458.8
1456,8794445.036000013,8794445.0,0,-94.25,0.0005449525615202185,6,458.8
1458,8794754.389999986,8794754.0,0,-94.25,0.0005449525615202185,6,458.8
1459,8794859.898999989,8794863.0,0,-94.25,0.0005449525615202183,6,458.8
1460,8795065.250999987,8795065.0,0,-93.75,0.0004989875178095573,6,458.8
1461,8795176.822000027,8795169.0,0,-94.0,0.0005216189740257747,6,458.8
1462,8795185.470000029,8795185.0,0,-94.25,0.0005449525615202185,6,458.8
1463,8795376.86799997,8795376.0,0,-94.0,0.0008267103609920003,7,516.2
1464,8795486.663999975,8795485.0,0,-94.0,0.0008267103609920006,7,516.2
1465,8795588.818000019,8795588.0,0,-94.0,0.0005216189740257747,6,458.8
1466,8795694.834999979,8795697.0,0,-94.25,0.0008636916049676392,7,516.2
1468,8795901.690999985,8795898.0,0,-93.75,0.0007908419200994359,7,516.2
1469,8795906.21600002,8795909.0,0,-94.0,0.0008267103609920003,7,516.2
1470,8796007.823000014,8796010.0,0,-93.5,0.0007560935336581088,7,516.2
1471,8796214.203000009,8796214.0,0,-93.75,0.0007908419200994351,7,516.2
1472,8796318.522000015,8796318.0,0,-94.0,0.0008267103609920006,7,516.2
1474,8796520.947000027,8796522.0,0,-94.0,0.0008267103609920006,7,516.2
1475,8796529.515999973,8796532.0,0,-94.25,0.0008636916049676392,7,516.2
1476,8796632.699000001,8796632.0,0,-94.0,0.0008267103609920006,7,516.2
1478,8796841.100000024,8796842.0,0,-93.75,0.0007908419200994359,7,516.2
